tmc_code,measurement_tstamp,speed,historical_average_speed,reference_speed,travel_time_minutes,data_density,speed_norm
116+04717,3/14/2019 15:00,56.64,60,65,1.91,C,3.36
116+04717,3/14/2019 16:00,57.79,55,65,1.87,C,-2.79
116+04717,3/14/2019 17:00,59.62,60,65,1.82,C,0.38
116+04717,3/14/2019 18:00,58.2,63,65,1.86,C,4.8
116+04717,3/14/2019 19:00,56.55,61,65,1.92,C,4.45
116+04717,3/14/2019 20:00,55.3,59,65,1.96,C,3.7
116+04717,3/14/2019 21:00,58.07,60,65,1.86,C,1.93
116+04717,3/14/2019 22:00,56.47,56,65,1.92,B,-0.47
116+04717,3/14/2019 23:00,58.83,57,65,1.84,B,-1.83
116N04715,3/14/2019 0:00,56.72,63,72,0.52,A,6.28
116N04715,3/14/2019 1:00,46.92,67,72,0.62,A,20.08
116N04715,3/14/2019 2:00,64.02,64,72,0.46,A,-0.02
116N04715,3/14/2019 3:00,,65,72,,,
116N04715,3/14/2019 4:00,54.47,67,72,0.54,B,12.53
116N04715,3/14/2019 5:00,64.25,67,72,0.46,B,2.75
116N04715,3/14/2019 6:00,39.1,69,72,0.75,A,29.9
116N04715,3/14/2019 7:00,57.8,71,72,0.51,B,13.2
116N04715,3/14/2019 8:00,60.51,67,72,0.48,C,6.49
116N04715,3/14/2019 9:00,65.04,71,72,0.45,B,5.96
116N04715,3/14/2019 10:00,67.88,70,72,0.43,C,2.12
116N04715,3/14/2019 11:00,65.55,71,72,0.45,C,5.45
116N04715,3/14/2019 12:00,69.1,70,72,0.42,C,0.9
116N04715,3/14/2019 13:00,64.19,70,72,0.46,C,5.81
116N04715,3/14/2019 14:00,66.83,69,72,0.44,C,2.17
116N04715,3/14/2019 15:00,65.38,71,72,0.45,C,5.62
116N04715,3/14/2019 16:00,62.78,71,72,0.47,C,8.22
116N04715,3/14/2019 17:00,69.7,71,72,0.42,C,1.3
116N04715,3/14/2019 18:00,64.99,71,72,0.45,C,6.01
116N04715,3/14/2019 19:00,65.53,70,72,0.45,C,4.47
116N04715,3/14/2019 20:00,64.54,69,72,0.45,C,4.46
116N04715,3/14/2019 21:00,62.98,67,72,0.47,B,4.02
116N04715,3/14/2019 22:00,64.27,63,72,0.46,C,-1.27
116N04715,3/14/2019 23:00,63.76,63,72,0.46,B,-0.76
116+04718,3/14/2019 0:00,39.61,61,68,3.42,A,21.39
116+04718,3/14/2019 1:00,45.91,56,68,2.95,A,10.09
116+04718,3/14/2019 2:00,63.22,57,68,2.14,A,-6.22
116+04718,3/14/2019 3:00,56.17,58,68,2.41,A,1.83
116+04718,3/14/2019 4:00,48.65,62,68,2.79,B,13.35
116+04718,3/14/2019 5:00,50.05,63,68,2.71,C,12.95
116+04718,3/14/2019 6:00,55.13,66,68,2.46,C,10.87
116+04718,3/14/2019 7:00,50.3,66,68,2.69,C,15.7
116+04718,3/14/2019 8:00,53.92,66,68,2.51,C,12.08
116+04718,3/14/2019 9:00,56.59,66,68,2.39,C,9.41
116+04718,3/14/2019 10:00,57.82,66,68,2.34,C,8.18
116+04718,3/14/2019 11:00,61.27,66,68,2.21,C,4.73
116+04718,3/14/2019 12:00,61.22,63,68,2.21,C,1.78
116+04718,3/14/2019 13:00,61.98,65,68,2.19,C,3.02
116+04718,3/14/2019 14:00,66.49,66,68,2.04,C,-0.49
116+04718,3/14/2019 15:00,61.32,66,68,2.21,C,4.68
116+04718,3/14/2019 16:00,60.72,66,68,2.23,C,5.28
116+04718,3/14/2019 17:00,62.51,66,68,2.17,C,3.49
116+04718,3/14/2019 18:00,59.04,66,68,2.3,C,6.96
116+04718,3/14/2019 19:00,58,65,68,2.34,C,7.0
116+04718,3/14/2019 20:00,54.35,63,68,2.49,C,8.65
116+04718,3/14/2019 21:00,59.48,63,68,2.28,C,3.52
116+04718,3/14/2019 22:00,56.34,60,68,2.41,C,3.66
116+04718,3/14/2019 23:00,59.68,59,68,2.27,C,-0.68
116+04719,3/14/2019 0:00,33.5,63,69,6.06,B,29.5
116+04719,3/14/2019 1:00,47.44,51,69,4.28,B,3.56
116+04719,3/14/2019 2:00,65.33,40,69,3.11,A,-25.33
116+04719,3/14/2019 3:00,57.53,42,69,3.53,B,-15.53
116+04719,3/14/2019 4:00,48.81,42,69,4.16,B,-6.81
116+04719,3/14/2019 5:00,47.16,65,69,4.31,B,17.84
116+04719,3/14/2019 6:00,56.46,67,69,3.6,C,10.54
116+04719,3/14/2019 7:00,53.75,66,69,3.78,C,12.25
116+04719,3/14/2019 8:00,56.92,67,69,3.57,C,10.08
116+04719,3/14/2019 9:00,60.06,68,69,3.38,C,7.94
116+04719,3/14/2019 10:00,57.49,68,69,3.53,C,10.51
116+04719,3/14/2019 11:00,62.33,67,69,3.26,C,4.67
116+04719,3/14/2019 12:00,62.3,67,69,3.26,C,4.7
116+04719,3/14/2019 13:00,65.95,67,69,3.08,C,1.05
116+04719,3/14/2019 14:00,65.72,65,69,3.09,C,-0.72
116+04719,3/14/2019 15:00,62.42,67,69,3.25,C,4.58
116+04719,3/14/2019 16:00,63.11,68,69,3.22,C,4.89
116+04719,3/14/2019 17:00,64.3,68,69,3.16,C,3.7
116+04719,3/14/2019 18:00,62.88,68,69,3.23,C,5.12
116+04719,3/14/2019 19:00,58.26,67,69,3.49,C,8.74
116+04719,3/14/2019 20:00,55.88,61,69,3.63,C,5.12
116+04719,3/14/2019 21:00,59.15,60,69,3.43,C,0.85
116+04719,3/14/2019 22:00,58.92,49,69,3.45,B,-9.92
116+04719,3/14/2019 23:00,60.38,57,69,3.36,C,-3.38
116N04712,3/14/2019 0:00,,66,77,,,
116N04712,3/14/2019 1:00,82,66,77,0.28,A,-16.0
116N04712,3/14/2019 2:00,66.93,67,77,0.34,A,0.07
116N04712,3/14/2019 3:00,65,68,77,0.35,A,3.0
116N04712,3/14/2019 4:00,59.58,69,77,0.38,B,9.42
116N04712,3/14/2019 5:00,66,70,77,0.34,A,4.0
116N04712,3/14/2019 6:00,65.76,72,77,0.35,A,6.24
116N04712,3/14/2019 7:00,59.61,76,77,0.38,B,16.39
116N04712,3/14/2019 8:00,65.93,75,77,0.34,A,9.07
116N04712,3/14/2019 9:00,66.14,75,77,0.34,B,8.86
116N04712,3/14/2019 10:00,70.89,74,77,0.32,B,3.11
116N04712,3/14/2019 11:00,70.57,74,77,0.32,B,3.43
116N04712,3/14/2019 12:00,68.57,73,77,0.33,C,4.43
116N04712,3/14/2019 13:00,65.47,73,77,0.35,C,7.53
116N04712,3/14/2019 14:00,71,75,77,0.32,C,4.0
116N04712,3/14/2019 15:00,70.36,74,77,0.32,C,3.64
116N04712,3/14/2019 16:00,72.43,75,77,0.31,C,2.57
116N04712,3/14/2019 17:00,70.53,75,77,0.32,C,4.47
116N04712,3/14/2019 18:00,69.46,74,77,0.33,C,4.54
116N04712,3/14/2019 19:00,68.66,75,77,0.33,C,6.34
116N04712,3/14/2019 20:00,64.76,72,77,0.35,B,7.24
116N04712,3/14/2019 21:00,65.86,70,77,0.35,B,4.14
116N04712,3/14/2019 22:00,65.99,69,77,0.34,C,3.01
116N04712,3/14/2019 23:00,67.88,70,77,0.33,B,2.12
116N04713,3/14/2019 0:00,,65,75,,,
116N04713,3/14/2019 1:00,77,66,75,0.4,A,-11.0
116N04713,3/14/2019 2:00,60.56,65,75,0.51,B,4.44
116N04713,3/14/2019 3:00,62,63,75,0.5,A,1.0
116N04713,3/14/2019 4:00,57.24,65,75,0.54,A,7.76
116N04713,3/14/2019 5:00,63.31,69,75,0.49,A,5.69
116N04713,3/14/2019 6:00,56.83,72,75,0.54,A,15.17
116N04713,3/14/2019 7:00,61.85,74,75,0.5,B,12.15
116N04713,3/14/2019 8:00,65.78,73,75,0.47,B,7.22
116N04713,3/14/2019 9:00,64.46,73,75,0.48,C,8.54
116N04713,3/14/2019 10:00,71.82,72,75,0.43,C,0.18
116N04713,3/14/2019 11:00,68.77,72,75,0.45,C,3.23
116N04713,3/14/2019 12:00,67.75,72,75,0.45,C,4.25
116N04713,3/14/2019 13:00,68.49,72,75,0.45,C,3.51
116N04713,3/14/2019 14:00,68.41,72,75,0.45,C,3.59
116N04713,3/14/2019 15:00,69.52,73,75,0.44,C,3.48
116N04713,3/14/2019 16:00,71.91,73,75,0.43,C,1.09
116N04713,3/14/2019 17:00,72.23,74,75,0.43,C,1.77
116N04713,3/14/2019 18:00,68.66,73,75,0.45,C,4.34
116N04713,3/14/2019 19:00,63.4,72,75,0.48,C,8.6
116N04713,3/14/2019 20:00,65.71,70,75,0.47,B,4.29
116N04713,3/14/2019 21:00,61.85,67,75,0.5,B,5.15
116N04713,3/14/2019 22:00,64.2,66,75,0.48,B,1.8
116N04713,3/14/2019 23:00,63.9,65,75,0.48,B,1.1
116-04728,3/14/2019 0:00,46.16,47,69,3.36,A,0.84
116-04728,3/14/2019 1:00,46.8,51,69,3.31,B,4.2
116-04728,3/14/2019 2:00,43.59,52,69,3.56,A,8.41
116-04728,3/14/2019 3:00,45.83,53,69,3.38,B,7.17
116-04728,3/14/2019 4:00,44.78,55,69,3.46,B,10.22
116-04728,3/14/2019 5:00,43.87,54,69,3.53,C,10.13
116-04728,3/14/2019 6:00,43.89,60,69,3.53,C,16.11
116-04728,3/14/2019 7:00,31.28,57,69,4.96,C,25.72
116-04728,3/14/2019 8:00,54.62,53,69,2.84,C,-1.62
116-04728,3/14/2019 9:00,54.43,61,69,2.85,C,6.57
116-04728,3/14/2019 10:00,53.24,61,69,2.91,C,7.76
116-04728,3/14/2019 11:00,55.73,61,69,2.78,C,5.27
116-04728,3/14/2019 12:00,51.55,60,69,3.01,C,8.45
116-04728,3/14/2019 13:00,53.19,60,69,2.92,C,6.81
116-04728,3/14/2019 14:00,58.44,61,69,2.65,C,2.56
116-04728,3/14/2019 15:00,61.15,57,69,2.54,C,-4.15
116-04728,3/14/2019 16:00,58.08,55,69,2.67,C,-3.08
116-04728,3/14/2019 17:00,55.61,56,69,2.79,C,0.39
116-04728,3/14/2019 18:00,54.84,59,69,2.83,C,4.16
116-04728,3/14/2019 19:00,54.33,57,69,2.85,C,2.67
116-04728,3/14/2019 20:00,54.29,53,69,2.86,C,-1.29
116-04728,3/14/2019 21:00,55.11,55,69,2.81,C,-0.11
116-04728,3/14/2019 22:00,57.56,60,69,2.69,C,2.44
116-04728,3/14/2019 23:00,51.73,51,69,3,C,-0.73
116-04729,3/14/2019 0:00,59.18,54,69,4.01,A,-5.18
116-04729,3/14/2019 1:00,48.47,54,69,4.89,B,5.53
116-04729,3/14/2019 2:00,44.42,55,69,5.34,B,10.58
116-04729,3/14/2019 3:00,46.53,56,69,5.09,B,9.47
116-04729,3/14/2019 4:00,47.48,59,69,4.99,B,11.52
116-04729,3/14/2019 5:00,47.41,59,69,5,C,11.59
116-04729,3/14/2019 6:00,54.93,64,69,4.32,C,9.07
116-04729,3/14/2019 7:00,50.36,64,69,4.71,C,13.64
116-04729,3/14/2019 8:00,56.3,59,69,4.21,C,2.7
116-04729,3/14/2019 9:00,52.81,41,69,4.49,C,-11.81
116-04729,3/14/2019 10:00,56.8,62,69,4.17,C,5.2
116-04729,3/14/2019 11:00,57.15,63,69,4.15,C,5.85
116-04729,3/14/2019 12:00,56.26,63,69,4.21,C,6.74
116-04729,3/14/2019 13:00,59.13,64,69,4.01,C,4.87
116-04729,3/14/2019 14:00,58.2,64,69,4.07,C,5.8
